Lat,Lon,Transaction Name,Address,City,Full_Address
,,76 Airport Road North & 16114 Airport Road,76 Airport Road North & 16114 Airport Road,Caledon,76 Airport Road North & 16114 Airport Road Caledon
53.49181366,-113.4941406,5415 Calgary Trl NW,5415 Calgary Trl NW,Edmonton,5415 Calgary Trl NW Edmonton
43.63776779,-79.4378891,22 Maynard Avenue,22 Maynard Avenue,Old Toronto,22 Maynard Avenue Old Toronto
,,20929 Second Concession Road,20929 Second Concession Road,East Gwillimbury,20929 Second Concession Road East Gwillimbury
43.12473073,-80.33747077,942 Colborne Street West,942 Colborne St W,Brantford,942 Colborne St W Brantford
43.836908,-79.137541,450 Finch Ave,450 Finch Ave,Pickering,450 Finch Ave Pickering
50.97272873,-113.9744949,Canadian Leisure RV Storage,9016 40 St SE,Calgary,9016 40 St SE Calgary
43.1453274,-80.2041461,942 Colborne Street,942 Colborne Street,Brant,942 Colborne Street Brant
43.396884,-80.324669,460 Hespeler Road,460 Hespeler Road,Cambridge,460 Hespeler Road Cambridge
44.03999675,-79.4599698,349 Mulock Drive,349 Mulock Drive,Newmarket,349 Mulock Drive Newmarket
43.57213974,-79.64994812,3450 Wolfedale Rd,3450 Wolfedale Rd,Mississauga,3450 Wolfedale Rd Mississauga
43.73902065,-79.3821971,2439 Bayview Avenue,2439 Bayview Avenue,York,2439 Bayview Avenue York
43.36338447,-79.78424316,900 Walkers Line,900 Walkers Line,Burlington,900 Walkers Line Burlington
,,20702 & 20750 62nd Avenue,20702 & 20750 62nd Avenue,Langley,20702 & 20750 62nd Avenue Langley
49.0400676,-122.267303,"2010, 2026 & 2042 Eleanor Avenue",2010 Eleanor Avenue,Abbotsford,2010 Eleanor Avenue Abbotsford
49.1782951,-123.1009042,Vanguard Industrial Estates,4700 Vanguard Road,Richmond,4700 Vanguard Road Richmond
49.2857442,-122.7479482,3575 VICTORIA DR,3575 VICTORIA DR,Coquitlam,3575 VICTORIA DR Coquitlam
49.05289078,-122.3759155,2771 Progressive Way,2771 Progressive Way,Abbotsford,2771 Progressive Way Abbotsford
43.41181564,-80.31382751,65 Struck Court,65 Struck Court,Cambridge,65 Struck Court Cambridge
42.95982128,-81.62271154,Kenwick Mall,39 Front St E,Strathroy,39 Front St E Strathroy
46.79354295,-71.23760968,955 Grande Allée Ouest,955 Grande Allee O,Quebec,955 Grande Allee O Quebec
43.7102445,-79.8512325,1760 Mayfield Road,1760 Mayfield Road,Caledon,1760 Mayfield Road Caledon
43.85608292,-79.26185608,Parker Pad & Printing Ltd,208 Travail Rd,Markham,208 Travail Rd Markham
45.3024924,-73.7506266,Lalonde Street  ,Lalonde Street,Mercier,Lalonde Street Mercier
43.64997482,-79.66485596,976 Meyerside Dr,976 Meyerside Dr,Mississauga,976 Meyerside Dr Mississauga
49.2010764,-123.0579871,1700 Savage Road,1700 Savage Road,Richmond,1700 Savage Road Richmond
45.5746847,-73.4470624,1540 Ampère Street ,1540 Ampère Street,Boucherville,1540 Ampère Street Boucherville
45.5030899,-73.67588043,300 Marcel-Laurin Boulevard,300 Marcel-Laurin Boulevard,Saint-Laurent,300 Marcel-Laurin Boulevard Saint-Laurent
43.89629457,-78.78019047,1666 Bloor Street,1666 Bloor St,Clarington,1666 Bloor St Clarington
,,5130 Sideline No. 18,5130 Sideline No. 18,King,5130 Sideline No. 18 King
43.89549068,-78.77952042,1666 Bloor Street,1666 Bloor Street,Clarington,1666 Bloor Street Clarington
43.26753998,-79.87659454,243 Garner Road East,243 Garner Road East,Hamilton,243 Garner Road East Hamilton
43.46374512,-80.46337891,36 River Road East,36 River Road East,Kitchener,36 River Road East Kitchener
43.8423946,-79.0251167,201 Bayly Street West,201 Bayly Street West,Ajax,201 Bayly Street West Ajax
49.1305145,-123.088774,12200 Riverside Way,12200 Riverside Way,Richmond,12200 Riverside Way Richmond
43.48592647,-79.7371428,Carnegie Drive,Carnegie Drive,Oakville,Carnegie Drive Oakville
43.20429611,-79.98175812,20 Miller Dr,20 Miller Dr,Hamilton,20 Miller Dr Hamilton
49.1726464,-122.6902545,Barclay Restorations,9344 192 St,Surrey,9344 192 St Surrey
45.5017128,-73.81423187,4601 des Sources Boulevard,4601 des Sources Boulevard,Dollard-des-Ormeaux,4601 des Sources Boulevard Dollard-des-Ormeaux
43.8000402,-79.4986833,7733 Keele Street,7733 Keele Street,Vaughan,7733 Keele Street Vaughan
43.77807236,-79.56851196,741 Rowntree Dairy Road,741 Rowntree Dairy Rd,Vaughan,741 Rowntree Dairy Rd Vaughan
44.38555011,-79.56755044,1020 Shoreview Drive,1020 Shoreview Drive,Innisfil,1020 Shoreview Drive Innisfil
53.59799576,-113.4245224,13528 Fort Rd NW,13528 Fort Rd NW,Edmonton,13528 Fort Rd NW Edmonton
45.4287749,-71.8720202,1625 Rue Brulotte,1625 Rue Brulotte,Sherbrooke,1625 Rue Brulotte Sherbrooke
,,1408 Gordon Street & 33-37 Arkell Road,1408 Gordon Street & 33-37 Arkell Road,Guelph,1408 Gordon Street & 33-37 Arkell Road Guelph
43.8841785,-78.9222763,201 Hopkins Street,201 Hopkins Street,Whitby,201 Hopkins Street Whitby
,,17571 48th Avenue,17571 48th Avenue,Surrey,17571 48th Avenue Surrey
44.01100698,-79.41399384,Wellington Street East,Wellington Street East,Aurora,Wellington Street East Aurora
43.81209316,-79.69323769,10517 Clarkway Drive,10517 Clarkway Drive,Brampton,10517 Clarkway Drive Brampton
43.0896925,-79.1932458,Upper's Lane,- Upper's Lane,Thorold,- Upper's Lane Thorold
45.69433594,-73.75139618,1059 Boulevard des Entreprises,1059 Blvd Des Entreprises,Terrebonne,1059 Blvd Des Entreprises Terrebonne
43.62476349,-79.63779449,Comtrad Strategic Sourcing Inc,5106 Timberlea Blvd,Mississauga,5106 Timberlea Blvd Mississauga
49.0460128,-122.3637294,2315 & 2329 Peardonville Road,2315 & 2329 Peardonville Road,Abbotsford,2315 & 2329 Peardonville Road Abbotsford
49.25798375,-123.1222886,3075 Willow Street,3075 Willow Street,Vancouver,3075 Willow Street Vancouver
49.1711391,-122.966431,22111 Fraserwood Way,22111 Fraserwood Way,Richmond,22111 Fraserwood Way Richmond
43.68724823,-79.67166901,1868 Drew Rd,1868 Drew Rd,Mississauga,1868 Drew Rd Mississauga
45.50160445,-73.56862063,René-Lévesque West Boulevard,René-Lévesque West Boulevard,Ville-Marie,René-Lévesque West Boulevard Ville-Marie
45.5022123,-73.57670952,2022-2024 Peel Street,2022 Peel Street,Ville-Marie,2022 Peel Street Ville-Marie
43.2946434,-80.44561577,Inglis Street,#NAME?,North Dumfries,#NAME?
45.40171051,-75.62501526,Smyth Medical Center,1929 Russell Road,,1929 Russell Road 
43.36232376,-80.3144989,95 & 103 Water Street North,95 Water Street North,Cambridge,95 Water Street North Cambridge
43.68758956,-79.48939247,"11, 15, 17 & 21 Hollis Street",11 Hollis Street,York,11 Hollis Street York
43.75701439,-79.27397752,147 Nantucket Boulevard,147 Nantucket Boulevard,Scarborough,147 Nantucket Boulevard Scarborough
43.8575692,-79.34269235,181 Whitehall Drive,181 Whitehall Drive,Markham,181 Whitehall Drive Markham
49.23252869,-123.1610336,5940 Balsam Street,5940 Balsam St,Vancouver,5940 Balsam St Vancouver
49.88912201,-119.4951477,350 Doyle Street,350 Doyle St,Kelowna,350 Doyle St Kelowna
51.06551743,-113.9942932,1515 28th Street NE & 1616 Meridian Road NE,1515 28th Street NE,Calgary,1515 28th Street NE Calgary
53.56759644,-113.6166916,11704 170 St NW,11704 170 St NW,Edmonton,11704 170 St NW Edmonton
,,3708/24 56 Ave,3708/24 56 Ave,Edmonton,3708/24 56 Ave Edmonton
53.4350112,-113.490714,1610 Calgary Trail SW,1610 Calgary Trail SW,Edmonton,1610 Calgary Trail SW Edmonton
45.59968185,-73.59288025,8735-8755 Langelier Boulevard,8735 Langelier Boulevard,Saint-Léonard,8735 Langelier Boulevard Saint-Léonard
45.53699591,-73.65391171,9200 Meilleur Street,9200 Meilleur Street,Ahuntsic-Cartierville,9200 Meilleur Street Ahuntsic-Cartierville
45.43938446,-73.61805725,Club Entrepôt,2199 Rue Lapierre,Montreal,2199 Rue Lapierre Montreal
,,2845 boul. du Curé-Labelle,2845 boul. du Curé-Labelle,Prévost,2845 boul. du Curé-Labelle Prévost
45.7297288,-73.59878835,de la Gare Street,de la Gare Street,Mascouche,de la Gare Street Mascouche
43.09335028,-79.0743854,"5633-5645 Victoria Avenue, - Victoria Avenue, 4890-4902 Walnut Street & - Ellen Avenue",5633 Victoria Avenue,Niagara Falls,5633 Victoria Avenue Niagara Falls
43.19241092,-80.02763537,1336 Sandhill Drive,1336 Sandhill Drive,,1336 Sandhill Drive 
45.418135,-75.707683,412 Spark Street,412 Sparks Street,Ottawa,412 Sparks Street Ottawa
,,Lot vacant 6392472,Lot vacant 6392472,Québec,Lot vacant 6392472 Québec
43.35108185,-80.29283142,55 Woolley Street,55 Woolley St,Cambridge,55 Woolley St Cambridge
43.4430677,-80.4694221,20 Ottawa Street North,20 Ottawa Street North,Kitchener,20 Ottawa Street North Kitchener
43.70759964,-79.30187988,2893 & 2897 St. Clair Avenue East,2893 St. Clair Avenue East,Old Toronto,2893 St. Clair Avenue East Old Toronto
,,470 Jeffrey Street,470 Jeffrey Street,Whitby,470 Jeffrey Street Whitby
,,Shields Apartments,Shields Apartments,Vancouver,Shields Apartments Vancouver
,,15240 & 15260 Westminster Highway,15240 & 15260 Westminster Highway,Richmond,15240 & 15260 Westminster Highway Richmond
,,3555 46th Avenue SE,3555 46th Avenue SE,Calgary,3555 46th Avenue SE Calgary
51.47973965,-0.277187722,Acqua,Acqua,Richmond,Acqua Richmond
45.51409912,-73.57565308,80-90 des Pins West Avenue,80 des Pins West Avenue,Le Plateau-Mont-Royal,80 des Pins West Avenue Le Plateau-Mont-Royal
45.45259476,-73.73153687,610-650 Orly Avenue,610 Orly Avenue,Dorval,610 Orly Avenue Dorval
43.67438188,-79.39725685,Torp Inc,243 Davenport Rd,Toronto,243 Davenport Rd Toronto
49.05015945,-122.2916489,Red Lion,2849 Pauline St,Abbotsford,2849 Pauline St Abbotsford
,,1265 & 1299 Waterloo Street,1265 & 1299 Waterloo Street,Wilmot,1265 & 1299 Waterloo Street Wilmot
43.41001772,-80.39816165,3247 King Street East,3247 King Street East,Kitchener,3247 King Street East Kitchener
43.67366791,-79.33093262,20 Wagstaff Drive,20 Wagstaff Drive,Old Toronto,20 Wagstaff Drive Old Toronto
49.0466685,-122.2916674,2481 & 2489 Pauline Street,2481 Pauline Street,Abbotsford,2481 Pauline Street Abbotsford
48.24092484,-79.01972961,79 Ave Principale,79 Ave Principale,Rouyn-Noranda,79 Ave Principale Rouyn-Noranda
43.1406164,-80.2609254,120 Darling Street,120 Darling Street,Brantford,120 Darling Street Brantford
,,Westwind Apartments,Westwind Apartments,Vancouver,Westwind Apartments Vancouver
45.5402046,-73.7195289,520 des Prairies,520 des Prairies,Laval,520 des Prairies Laval
50.8769472,-113.9539852,6409 Seton Drive SE,6409 Seton Drive SE,Calgary,6409 Seton Drive SE Calgary
43.9717452,-78.1980003,Elgin Street West,Elgin Street West,Cobourg,Elgin Street West Cobourg
43.61566544,-79.51898193,36 Horner Avenue,36 Horner Ave,Toronto,36 Horner Ave Toronto
,,Sunstar Crossing,Sunstar Crossing,Calgary,Sunstar Crossing Calgary
45.53633881,-73.89770508,1550 d'Oka Road ,1550 d'Oka Road,Deux-Montagnes,1550 d'Oka Road Deux-Montagnes
,,325 René-Lévesque East Boulevard,325 René-Lévesque East Boulevard,Ville-Marie,325 René-Lévesque East Boulevard Ville-Marie
44.35180558,-79.68067732,316 Bayview Drive,316 Bayview Drive,Barrie,316 Bayview Drive Barrie
44.35271454,-79.6817627,316 Bayview Dr,316 Bayview Dr,Barrie,316 Bayview Dr Barrie
,,Concession Road No. 4,- Concession Road No. 4,Ramara,- Concession Road No. 4 Ramara
43.46569885,-80.52104565,6 Regina Street North,6 Regina Street North,Waterloo,6 Regina Street North Waterloo
42.97975635,-81.25325239,51 York St,51 York St,London,51 York St London
44.1111669,-79.1122043,228 Brock Street East,228 Brock Street East,Uxbridge,228 Brock Street East Uxbridge
43.85119927,-79.55156565,169 Cityview Blvd,169 Cityview Blvd,Vaughan,169 Cityview Blvd Vaughan
43.664635,-79.385478,11 Wellesley Street West,11 Wellesley Street West,Old Toronto,11 Wellesley Street West Old Toronto
,,Campbell Heights 1,2455 192nd Street,Surrey,2455 192nd Street Surrey
49.22493744,-122.8932419,237 E Columbia St,237 E Columbia St,New Westminster,237 E Columbia St New Westminster
49.28125248,-122.9983679,4663 Hastings St,4651 Hastings St,Burnaby,4651 Hastings St Burnaby
43.58908368,-80.58785407,1219 Floradale Road,1219 Floradale Road,Woolwich,1219 Floradale Road Woolwich
45.3679932,-75.7860202,1299 Richmond Rd,1299-1315 Richmond Rd,Ottawa,1299-1315 Richmond Rd Ottawa
43.85310745,-79.2670517,Mara Technologies Inc,5680 14th Ave,Markham,5680 14th Ave Markham
49.22479275,-122.8932228,237 East Columbia Street,237 East Columbia Street,New Westminster,237 East Columbia Street New Westminster
49.1738887,-121.9485118,Cheam View Apartments,46180 Bole Avenue,Chilliwack,46180 Bole Avenue Chilliwack
45.46333545,-75.74650857,1-3 Radisson Street ,1 Radisson Street,Ville de Gatineau,1 Radisson Street Ville de Gatineau
45.46329117,-75.74708557,Les Jardins Radisson,3 Rue Radisson,Gatineau,3 Rue Radisson Gatineau
50.8608282,-114.0177332,180 Legacy Main St SE,180 Legacy Main St SE,Calgary,180 Legacy Main St SE Calgary
43.46622895,-80.14020205,100 Brock Rd S,100 Brock Rd S,Guelph,100 Brock Rd S Guelph
,,466 King George Road,466 King George Road,Brant,466 King George Road Brant
44.0628284,-79.4446268,3440 Davis Drive,3440 Davis Drive,East Gwillimbury,3440 Davis Drive East Gwillimbury
43.64051437,-79.64573669,5972 Ambler Drive,5972 Ambler Drive,Mississauga,5972 Ambler Drive Mississauga
49.1302439,-123.0215211,7237 Wilson Avenue,7237 Wilson Avenue,Delta,7237 Wilson Avenue Delta
45.59151077,-73.73654938,3000 Francis-Hughes Avenue ,3000 Francis-Hughes Avenue,Laval,3000 Francis-Hughes Avenue Laval
44.23048401,-76.48927307,242 Johnson St,242 Johnson St,Kingston,242 Johnson St Kingston
43.6479454,-79.89324951,21 Raylawn Crescent,21 Raylawn Crescent,Halton Hills,21 Raylawn Crescent Halton Hills
55.69437027,-121.6299973,Gwillim Gardens,5133 50th St SW,Chetwynd,5133 50th St SW Chetwynd
43.65537126,-79.40745411,452 Bathurst Street,452 Bathurst Street,Old Toronto,452 Bathurst Street Old Toronto
45.4320112,-75.66273117,175 McArthur Avenue,175 McArthur Ave,Ottawa,175 McArthur Ave Ottawa
51.2747931,-0.2154251,19516 16th Avenue,19516 16th Avenue,Surrey,19516 16th Avenue Surrey
45.2968743,-73.898744,Turnbull Street,Turnbull Street,Beauharnois,Turnbull Street Beauharnois
,,16508 20th Avenue,16508 20th Avenue,Surrey,16508 20th Avenue Surrey
43.69373322,-79.69708252,12 Strathearn Avenue,12 Strathearn Ave,Brampton,12 Strathearn Ave Brampton
45.58328629,-73.65098572,Gestion,3201 Blvd Henri-Bourassa E,Montreal,3201 Blvd Henri-Bourassa E Montreal
45.53139114,-73.60318756,285 Rue de Bellechasse,285 Rue de Bellechasse,Montreal,285 Rue de Bellechasse Montreal
44.0219421,-77.8960542,188 Purdy Road,188 Purdy Road,Cramahe,188 Purdy Road Cramahe
44.1588724,-79.8440693,497 Victoria Street East,497 Victoria Street East,New Tecumseth,497 Victoria Street East New Tecumseth
45.4311772,-75.5212021,2983 Navan Road,2983 Navan Road,Gloucester,2983 Navan Road Gloucester
,,690 - 692 Sheppard Avenue East,690 - 692 Sheppard Avenue East,North York,690 - 692 Sheppard Avenue East North York
49.1186653,-121.9586642,7544 Vedder Road,7544 Vedder Road,Chilliwack,7544 Vedder Road Chilliwack
44.1593889,-79.8435115,Red Pine Motor Inn,497 Victoria St E,Alliston,497 Victoria St E Alliston
45.6233847,-73.687053,De l'Officier Street,De l'Officier Street,Laval,De l'Officier Street Laval
45.36641693,-71.85321808,Place du Parc,2865 Rue College,Sherbrooke,2865 Rue College Sherbrooke
45.56116104,-73.5358963,5045 Ontario Street East,5045 Ontario Street East,Mercier-Hochelaga-Maisonneuve,5045 Ontario Street East Mercier-Hochelaga-Maisonneuve
43.82530975,-79.4260025,8119 Yonge Street,8119 Yonge Street,Markham,8119 Yonge Street Markham
49.0984143,-122.6538278,20120-20170 53A Avenue,20120 53A Avenue,Langley,20120 53A Avenue Langley
43.81914139,-79.34699249,55 Torbay Road,55 Torbay Road,Markham,55 Torbay Road Markham
45.45615099,-73.49112475,1155 Rome Boulevard  ,1155 Rome Boulevard,Brossard,1155 Rome Boulevard Brossard
51.18367386,-114.4764023,fmr Canadian Tire,320 5th Ave,Cochrane,320 5th Ave Cochrane
,,320 Fifth Avenue West,320 Fifth Avenue West,Cochrane,320 Fifth Avenue West Cochrane
44.23965836,-76.51036072,Harford Ltd,541 College St,Kingston,541 College St Kingston
43.129027,-79.115337,7030 Casey Street,7030 Casey Street,Niagara Falls,7030 Casey Street Niagara Falls
43.49499819,-80.21655416,555 Southgate Drive,555 Southgate Drive,Guelph,555 Southgate Drive Guelph
43.72271729,-79.30368042,1880 O'Connor Drive,1880 O'Connor Drive,,1880 O'Connor Drive 
-33.4863997,26.8307644,3910 Bathurst Street,3910 Bathurst Street,,3910 Bathurst Street 
43.67507935,-79.39585876,198 Davenport Road,198 Davenport Rd,Toronto,198 Davenport Rd Toronto
43.65891647,-79.3937912,171 College Street,171 College Street,Old Toronto,171 College Street Old Toronto
43.63838577,-79.43113708,1302 King Street West,1302 King St W,Toronto,1302 King St W Toronto
49.2834194,-123.103877,467 Alexander Street,467 Alexander Street,Vancouver,467 Alexander Street Vancouver
49.2021292,-122.54463,11060 CAMERON CRT,11060 CAMERON CRT,Maple Ridge,11060 CAMERON CRT Maple Ridge
49.1832454,-121.9167279,47300 SWALLOW PL,47300 SWALLOW PL,Chilliwack,47300 SWALLOW PL Chilliwack
53.56258392,-113.684639,21216 113 Avenue Northwest,21216 113 Ave NW,Edmonton,21216 113 Ave NW Edmonton
46.82279205,-71.34191132,Groupe PolyAlto,3825 Rue Jean Marchand,Quebec,3825 Rue Jean Marchand Quebec
43.1780649,-79.1788519,Niagara Stone Road,#NAME?,Niagara-on-the-Lake,#NAME?
45.45245072,-75.63163793,715 Mikinak Rd,715 Mikinak Rd,Ottawa,715 Mikinak Rd Ottawa
44.37620533,-79.70435611,175 John Street,175 John Street,Barrie,175 John Street Barrie
49.0821439,-122.0804722,35613 Boundary Road,35613 Boundary Road,Abbotsford,35613 Boundary Road Abbotsford
49.17284665,-123.1407805,5791 Minoru Boulevard,5791 Minoru Boulevard,Richmond,5791 Minoru Boulevard Richmond
43.72439194,-79.46660614,195 Bridgeland Ave,195 Bridgeland Ave,Toronto,195 Bridgeland Ave Toronto
44.3482921,-78.1252937,1929 Blezard Line,1929 Blezard Line,Otonabee-South Monaghan,1929 Blezard Line Otonabee-South Monaghan
48.45050049,-123.3608246,3255 Quadra Street,3255 Quadra St,Saanich,3255 Quadra St Saanich
45.54124069,-73.65395355,9350 de L'Esplanade Avenue,9350 de L'Esplanade Avenue,Ahuntsic-Cartierville,9350 de L'Esplanade Avenue Ahuntsic-Cartierville
44.46664607,-80.1029501,Mosley St,Mosley St,Wasaga Beach,Mosley St Wasaga Beach
43.3653907,-79.7792288,4130 Harvester Road,4130 Harvester Rd,Burlington,4130 Harvester Rd Burlington
45.40018463,-75.69950867,786 Bronson Avenue,786 Bronson Ave,Ottawa,786 Bronson Ave Ottawa
49.29104905,-123.1407755,Killarney Court,1955 Nelson Street,Vancouver,1955 Nelson Street Vancouver
42.31590271,-83.04113007,Royal Windsor,280 Park St W,Windsor,280 Park St W Windsor
,,20-24 Marjorie-D Shackleton,20-24 Marjorie-D Shackleton,Gatineau,20-24 Marjorie-D Shackleton Gatineau
45.42970276,-75.80537415,671 Blvd du Plateau,671 Blvd du Plateau,Gatineau,671 Blvd du Plateau Gatineau
43.40195985,-79.82932568,4235 Palladium Way,4235 Palladium Way,Burlington,4235 Palladium Way Burlington
44.0147773,-79.8046295,4697 Tottenham Road,4697 Tottenham Road,New Tecumseth,4697 Tottenham Road New Tecumseth
44.37614059,-79.70429993,175 John St,175 John St,Barrie,175 John St Barrie
45.48010254,-73.62957001,4980-4990 Clanranald Avenue,4980 Clanranald Avenue,Côte-des-Neiges-Notre-Dame-de-Grâce,4980 Clanranald Avenue Côte-des-Neiges-Notre-Dame-de-Grâce
45.58740616,-73.64916229,3405 Boulevard Henri-Bourassa Est,3405 Blvd Henri-Bourassa E,Montreal,3405 Blvd Henri-Bourassa E Montreal
43.9494451,-78.961122,99 Baldwin Street,99 Baldwin Street,Whitby,99 Baldwin Street Whitby
45.3364796,-75.78899802,20 Harrison Street,20 Harrison Street,Nepean,20 Harrison Street Nepean
49.1546107,-122.3050273,33111 CHERRY AVE,33111 CHERRY AVE,Mission,33111 CHERRY AVE Mission
46.30287552,-70.87263489,1021 Avenue du Palais,1021 Ave du Palais,Saint-Joseph-de-Beauce,1021 Ave du Palais Saint-Joseph-de-Beauce
53.5377121,-113.7929916,Sentag Modular Manufacturing,9825 283 St,Spruce Grove,9825 283 St Spruce Grove
45.72486496,-73.69483185,3160 des Entreprises Boulevard ,3160 des Entreprises Boulevard,Terrebonne,3160 des Entreprises Boulevard Terrebonne
45.2909828,-79.95391178,Grand Tappattoo Resort,30 Tapatoo Trl,Seguin,30 Tapatoo Trl Seguin
43.4877392,-80.52460903,36 Blue Springs Drive,36 Blue Springs Drive,Waterloo,36 Blue Springs Drive Waterloo
43.55913162,-80.28378296,Fredericks Furniture Gallery,100 Woodlawn Rd W,Guelph,100 Woodlawn Rd W Guelph
43.62284088,-79.56781006,2050 Dundas Street East,2050 Dundas Street East,Mississauga,2050 Dundas Street East Mississauga
43.859879,-79.72693647,3 Marconi Court,3 Marconi Court,Caledon,3 Marconi Court Caledon
43.68763733,-79.75841522,60 Queen Street East,60 Queen Street East,,60 Queen Street East 
43.82172934,-79.3362844,280 Telson Road,280 Telson Road,Markham,280 Telson Road Markham
,,17861 64th Avenue,17861 64th Avenue,Surrey,17861 64th Avenue Surrey
51.0471627,-114.0651807,The Lougheed Building,608 1 St SW,Calgary,608 1 St SW Calgary
,,464-516 de l'Amérique-Française Boulevard,464-516 de l'Amérique-Française Boulevard,Ville de Gatineau,464-516 de l'Amérique-Française Boulevard Ville de Gatineau
46.61253738,-81.0063324,3080 Old Highway 69,3080 Old Hwy 69,Sudbury,3080 Old Hwy 69 Sudbury
45.54935,-73.5324753,Notre-Dame East Street,Notre-Dame East Street,Mercier-Hochelaga-Maisonneuve,Notre-Dame East Street Mercier-Hochelaga-Maisonneuve
43.1203804,-80.72845459,921 Keyes Dr,921 Keyes Dr,Woodstock,921 Keyes Dr Woodstock
43.3995011,-80.3247911,505 Hespeler Road,505 Hespeler Road,Cambridge,505 Hespeler Road Cambridge
43.69602966,-79.65432739,7055 Torbram Rd,7055 Torbram Rd,Mississauga,7055 Torbram Rd Mississauga
43.65408707,-79.40073395,54 Kensington Avenue,54 Kensington Avenue,Old Toronto,54 Kensington Avenue Old Toronto
,,19585 56th Avenue,19585 56th Avenue,Surrey,19585 56th Avenue Surrey
49.16629028,-122.9651337,1503 Cliveden Avenue,1503 Cliveden Avenue,Delta,1503 Cliveden Avenue Delta
50.9801891,-113.9947887,4000 Glenmore Court SE,4000 Glenmore Court SE,,4000 Glenmore Court SE 
45.6099956,-73.60806006,Mega Meuble Entrepot,6500 Henri-Bourassa East Boulevard,Montréal-Nord,6500 Henri-Bourassa East Boulevard Montréal-Nord
45.3982599,-75.6103012,2620 - 2650 Lancaster Road,2620 Lancaster Road,Ottawa,2620 Lancaster Road Ottawa
43.22668457,-79.77095795,7 Catalina Drive,7 Catalina Drive,Hamilton,7 Catalina Drive Hamilton
43.6614266,-79.3378156,1001 Queen Street East,1001 Queen Street East,Old Toronto,1001 Queen Street East Old Toronto
49.2685465,-122.7457651,Southgate Manor,Southgate Manor,Vancouver,Southgate Manor Vancouver
49.28424454,-123.1002808,157 Alexander St,157 Alexander St,Vancouver,157 Alexander St Vancouver
45.66139028,-122.6393117,3080 E 54TH,3080 E 54TH,Vancouver,3080 E 54TH Vancouver
49.2567486,-122.8862651,574 FOSTER AVE,574 FOSTER AVE,Coquitlam,574 FOSTER AVE Coquitlam
44.6076732,-79.4138287,Elgin Street,Elgin Street,Orillia,Elgin Street Orillia
49.0500585,-122.2935785,33370 George Ferguson Way,33370 George Ferguson Way,Abbotsford,33370 George Ferguson Way Abbotsford
53.7055397,-113.1798706,Scafom Canada,8413 116 St,Fort Saskatchewan,8413 116 St Fort Saskatchewan
49.2577972,-123.130278,Montcalm Court,8707 Montcalm Street,Vancouver,8707 Montcalm Street Vancouver
49.2359634,-123.1324836,Oakleaf Court,8757 Selkirk Street,Vancouver,8757 Selkirk Street Vancouver
43.78373418,-79.86888536,14280 Kennedy Road,14280 Kennedy Road,Caledon,14280 Kennedy Road Caledon
49.0453996,-122.2887588,33780 MCDOUGALL AVE,33780 MCDOUGALL AVE,Abbotsford,33780 MCDOUGALL AVE Abbotsford
45.49290085,-73.61160278,3495 Ridgewood Avenue,3495 Ridgewood Avenue,Côte-des-Neiges-Notre-Dame-de-Grâce,3495 Ridgewood Avenue Côte-des-Neiges-Notre-Dame-de-Grâce
43.66886139,-79.68327332,1122 Lorimar Dr,1122 Lorimar Dr,Mississauga,1122 Lorimar Dr Mississauga
43.62491226,-79.50795746,821 The Queensway,821 The Queensway,Toronto,821 The Queensway Toronto
49.118179,-122.4927183,1939 264th Street,1939 264th Street,Langley,1939 264th Street Langley
,,Forte,Forte,Burnaby,Forte Burnaby
49.0383042,-122.7196609,18170 20 AVE,18170 20 AVE,Surrey,18170 20 AVE Surrey
,,Lots vacants 1687935,Lots vacants 1687935,Les Côteaux,Lots vacants 1687935 Les Côteaux
45.3945464,-73.5934439,Marois Street,Marois Street,Saint-Constant,Marois Street Saint-Constant
43.66671081,-79.46955208,142 Vine Avenue,142 Vine Avenue,Old Toronto,142 Vine Avenue Old Toronto
44.34584,-80.148377,2312 Riverside Drive,2312 Riverside Drive,Clearview,2312 Riverside Drive Clearview
45.714102,-73.616206,1500 Nationale,1500 Nationale,Terrebonne,1500 Nationale Terrebonne
40.667735,-73.754412,4769 222nd Street,4769 222nd Street,,4769 222nd Street 
,,Saint-Antoine Row,Saint-Antoine Row,Vaudreuil-Dorion,Saint-Antoine Row Vaudreuil-Dorion
42.95649321,-81.64364195,Strathmere Lodge,599 Albert St,Strathroy,599 Albert St Strathroy
48.59692647,-123.396208,Patricia Bay Hwy,Patricia Bay Hwy,Saanich,Patricia Bay Hwy Saanich
51.2091704,-114.0675793,17507 6 Street Northwest ,17507 6 St NW Calgary,Calgary,17507 6 St NW Calgary Calgary
51.05849838,-113.9867859,727 33 Street Northeast,727 33 St NE,Calgary,727 33 St NE Calgary
45.58217239,-73.75083923,1964-2046 Saint-Elzéar West Boulevard,1964 Saint-Elzéar West Boulevard,Laval,1964 Saint-Elzéar West Boulevard Laval
45.4719113,-73.476943,Palerme Street,Palerme Street,Brossard,Palerme Street Brossard
47.5568703,4.8383086,Léry Boulevard,Léry Boulevard,Léry,Léry Boulevard Léry
45.54531514,-73.63822317,400 Boulevard Crémazie,400 Blvd Cremazie E,Montreal,400 Blvd Cremazie E Montreal
44.32870685,-79.65948518,756 Huronia Road,756 Huronia Road,Barrie,756 Huronia Road Barrie
43.35705519,-81.48617649,Church St,Church St,Exeter,Church St Exeter
